,acquisition_date,acquisitions
9433,1995-10-30,8
9434,1995-10-31,9
9435,1995-11-01,8
9436,1995-11-02,8
9437,1995-11-03,9
9438,1995-11-04,19
9439,1995-11-05,11
9440,1995-11-06,8
9441,1995-11-07,7
9442,1995-11-08,14
9443,1995-11-09,9
9444,1995-11-10,7
9445,1995-11-11,7
9446,1995-11-12,10
9447,1995-11-13,10
9448,1995-11-14,13
9449,1995-11-15,7
9450,1995-11-16,6
9451,1995-11-17,8
9452,1995-11-18,12
9453,1995-11-19,10
9454,1995-11-20,9
9455,1995-11-21,1
9456,1995-11-22,8
9457,1995-11-23,9
9458,1995-11-24,5
9459,1995-11-25,9
9460,1995-11-26,10
9461,1995-11-27,8
9462,1995-11-28,10
9463,1995-11-29,4
9464,1995-11-30,4
9465,1995-12-01,5
9466,1995-12-02,7
9467,1995-12-03,14
9468,1995-12-04,9
9469,1995-12-05,9
9470,1995-12-06,2
9471,1995-12-07,7
9472,1995-12-08,10
9473,1995-12-09,7
9474,1995-12-10,12
9475,1995-12-11,7
9476,1995-12-12,9
9477,1995-12-13,12
9478,1995-12-14,10
9479,1995-12-15,7
9480,1995-12-16,7
9481,1995-12-17,8
9482,1995-12-18,5
9483,1995-12-19,11
9484,1995-12-20,10
9485,1995-12-21,12
9486,1995-12-22,7
9487,1995-12-23,4
9488,1995-12-24,5
9489,1995-12-25,11
9490,1995-12-26,10
9491,1995-12-27,7
9492,1995-12-28,12
9493,1995-12-29,13
9494,1995-12-30,10
9495,1995-12-31,4
9496,1996-01-01,6
9497,1996-01-02,10
9498,1996-01-03,8
9499,1996-01-04,9
9500,1996-01-05,4
9501,1996-01-06,12
9502,1996-01-07,10
9503,1996-01-08,10
9504,1996-01-09,9
9505,1996-01-10,7
9506,1996-01-11,11
9507,1996-01-12,8
9508,1996-01-13,14
9509,1996-01-14,13
9510,1996-01-15,8
9511,1996-01-16,10
9512,1996-01-17,9
9513,1996-01-18,5
9514,1996-01-19,6
9515,1996-01-20,5
9516,1996-01-21,9
9517,1996-01-22,7
9518,1996-01-23,5
9519,1996-01-24,9
9520,1996-01-25,8
9521,1996-01-26,7
9522,1996-01-27,8
9523,1996-01-28,15
9524,1996-01-29,12
9525,1996-01-30,6
9526,1996-01-31,6
9527,1996-02-01,5
9528,1996-02-02,8
9529,1996-02-03,5
9530,1996-02-04,7
9531,1996-02-05,13
9532,1996-02-06,5
9533,1996-02-07,14
9534,1996-02-08,9
9535,1996-02-09,5
9536,1996-02-10,4
9537,1996-02-11,14
9538,1996-02-12,8
9539,1996-02-13,10
9540,1996-02-14,10
9541,1996-02-15,13
9542,1996-02-16,4
9543,1996-02-17,16
9544,1996-02-18,3
9545,1996-02-19,11
9546,1996-02-20,9
9547,1996-02-21,6
9548,1996-02-22,9
9549,1996-02-23,9
9550,1996-02-24,4
9551,1996-02-25,8
9552,1996-02-26,11
9553,1996-02-27,13
9554,1996-02-28,8
9555,1996-02-29,7
9556,1996-03-01,6
9557,1996-03-02,8
9558,1996-03-03,10
9559,1996-03-04,6
9560,1996-03-05,14
9561,1996-03-06,10
9562,1996-03-07,6
9563,1996-03-08,6
9564,1996-03-09,9
9565,1996-03-10,11
9566,1996-03-11,11
9567,1996-03-12,8
9568,1996-03-13,9
9569,1996-03-14,5
9570,1996-03-15,8
9571,1996-03-16,12
9572,1996-03-17,11
9573,1996-03-18,7
9574,1996-03-19,14
9575,1996-03-20,9
9576,1996-03-21,10
9577,1996-03-22,8
9578,1996-03-23,7
9579,1996-03-24,4
9580,1996-03-25,11
9581,1996-03-26,9
9582,1996-03-27,7
9583,1996-03-28,9
9584,1996-03-29,13
9585,1996-03-30,9
9586,1996-03-31,7
9587,1996-04-01,8
9588,1996-04-02,7
9589,1996-04-03,2
9590,1996-04-04,10
9591,1996-04-05,10
9592,1996-04-06,12
9593,1996-04-07,12
9594,1996-04-08,11
9595,1996-04-09,7
9596,1996-04-10,5
9597,1996-04-11,10
9598,1996-04-12,13
9599,1996-04-13,8
9600,1996-04-14,13
9601,1996-04-15,7
9602,1996-04-16,14
9603,1996-04-17,7
9604,1996-04-18,8
9605,1996-04-19,8
9606,1996-04-20,4
9607,1996-04-21,10
9608,1996-04-22,5
9609,1996-04-23,9
9610,1996-04-24,6
9611,1996-04-25,13
9612,1996-04-26,11
9613,1996-04-27,9
9614,1996-04-28,9
9615,1996-04-29,11
9616,1996-04-30,8
9617,1996-05-01,7
9618,1996-05-02,12
9619,1996-05-03,17
9620,1996-05-04,13
9621,1996-05-05,13
9622,1996-05-06,12
9623,1996-05-07,9
9624,1996-05-08,8
9625,1996-05-09,16
9626,1996-05-10,7
9627,1996-05-11,10
9628,1996-05-12,12
9629,1996-05-13,12
9630,1996-05-14,10
9631,1996-05-15,9
9632,1996-05-16,10
9633,1996-05-17,2
9634,1996-05-18,10
9635,1996-05-19,8
9636,1996-05-20,3
9637,1996-05-21,15
9638,1996-05-22,14
9639,1996-05-23,6
9640,1996-05-24,11
9641,1996-05-25,11
9642,1996-05-26,8
9643,1996-05-27,11
9644,1996-05-28,9
9645,1996-05-29,4
9646,1996-05-30,7
9647,1996-05-31,9
9648,1996-06-01,9
9649,1996-06-02,8
9650,1996-06-03,8
9651,1996-06-04,6
9652,1996-06-05,6
9653,1996-06-06,5
9654,1996-06-07,13
9655,1996-06-08,5
9656,1996-06-09,9
9657,1996-06-10,12
9658,1996-06-11,17
9659,1996-06-12,11
9660,1996-06-13,13
9661,1996-06-14,13
9662,1996-06-15,12
9663,1996-06-16,4
9664,1996-06-17,10
9665,1996-06-18,16
9666,1996-06-19,11
9667,1996-06-20,5
9668,1996-06-21,9
9669,1996-06-22,9
9670,1996-06-23,9
9671,1996-06-24,9
9672,1996-06-25,5
9673,1996-06-26,8
9674,1996-06-27,9
9675,1996-06-28,9
9676,1996-06-29,8
9677,1996-06-30,11
9678,1996-07-01,10
9679,1996-07-02,7
9680,1996-07-03,6
9681,1996-07-04,5
9682,1996-07-05,12
9683,1996-07-06,6
9684,1996-07-07,15
9685,1996-07-08,11
9686,1996-07-09,9
9687,1996-07-10,10
9688,1996-07-11,4
9689,1996-07-12,7
9690,1996-07-13,13
9691,1996-07-14,7
9692,1996-07-15,11
9693,1996-07-16,14
9694,1996-07-17,6
9695,1996-07-18,9
9696,1996-07-19,4
9697,1996-07-20,6
9698,1996-07-21,6
9699,1996-07-22,5
9700,1996-07-23,8
9701,1996-07-24,10
9702,1996-07-25,4
9703,1996-07-26,9
9704,1996-07-27,12
9705,1996-07-28,5
9706,1996-07-29,7
9707,1996-07-30,12
9708,1996-07-31,12
9709,1996-08-01,9
9710,1996-08-02,11
9711,1996-08-03,7
9712,1996-08-04,8
9713,1996-08-05,12
9714,1996-08-06,6
9715,1996-08-07,7
9716,1996-08-08,13
9717,1996-08-09,8
9718,1996-08-10,7
9719,1996-08-11,9
9720,1996-08-12,8
9721,1996-08-13,8
9722,1996-08-14,12
9723,1996-08-15,14
9724,1996-08-16,5
9725,1996-08-17,10
9726,1996-08-18,7
9727,1996-08-19,12
9728,1996-08-20,6
9729,1996-08-21,11
9730,1996-08-22,12
9731,1996-08-23,9
9732,1996-08-24,12
9733,1996-08-25,11
9734,1996-08-26,11
9735,1996-08-27,10
9736,1996-08-28,13
9737,1996-08-29,7
9738,1996-08-30,11
9739,1996-08-31,7
9740,1996-09-01,11
9741,1996-09-02,11
9742,1996-09-03,7
9743,1996-09-04,9
9744,1996-09-05,11
9745,1996-09-06,8
9746,1996-09-07,12
9747,1996-09-08,9
9748,1996-09-09,14
9749,1996-09-10,13
9750,1996-09-11,3
9751,1996-09-12,8
9752,1996-09-13,9
9753,1996-09-14,8
9754,1996-09-15,13
9755,1996-09-16,10
9756,1996-09-17,10
9757,1996-09-18,8
9758,1996-09-19,10
9759,1996-09-20,5
9760,1996-09-21,7
9761,1996-09-22,14
9762,1996-09-23,9
9763,1996-09-24,8
9764,1996-09-25,11
9765,1996-09-26,10
9766,1996-09-27,7
9767,1996-09-28,10
9768,1996-09-29,6
9769,1996-09-30,9
9770,1996-10-01,9
9771,1996-10-02,9
9772,1996-10-03,9
9773,1996-10-04,4
9774,1996-10-05,14
9775,1996-10-06,5
9776,1996-10-07,13
9777,1996-10-08,7
9778,1996-10-09,12
9779,1996-10-10,10
9780,1996-10-11,11
9781,1996-10-12,13
9782,1996-10-13,7
9783,1996-10-14,8
9784,1996-10-15,8
9785,1996-10-16,15
9786,1996-10-17,15
9787,1996-10-18,7
9788,1996-10-19,13
9789,1996-10-20,6
9790,1996-10-21,11
9791,1996-10-22,10
9792,1996-10-23,10
9793,1996-10-24,12
9794,1996-10-25,10
9795,1996-10-26,11
9796,1996-10-27,4
9797,1996-10-28,12
9798,1996-10-29,7
9799,1996-10-30,9
9800,1996-10-31,12
9801,1996-11-01,11
9802,1996-11-02,11
9803,1996-11-03,8
9804,1996-11-04,12
9805,1996-11-05,7
9806,1996-11-06,6
9807,1996-11-07,9
9808,1996-11-08,8
9809,1996-11-09,16
9810,1996-11-10,13
9811,1996-11-11,8
9812,1996-11-12,10
9813,1996-11-13,8
9814,1996-11-14,16
9815,1996-11-15,8
9816,1996-11-16,7
9817,1996-11-17,6
9818,1996-11-18,13
9819,1996-11-19,9
9820,1996-11-20,8
9821,1996-11-21,10
9822,1996-11-22,5
9823,1996-11-23,12
9824,1996-11-24,9
9825,1996-11-25,8
9826,1996-11-26,7
9827,1996-11-27,6
9828,1996-11-28,6
9829,1996-11-29,13
9830,1996-11-30,8
9831,1996-12-01,10
9832,1996-12-02,14
9833,1996-12-03,5
9834,1996-12-04,4
9835,1996-12-05,5
9836,1996-12-06,13
9837,1996-12-07,9
9838,1996-12-08,7
9839,1996-12-09,11
9840,1996-12-10,6
9841,1996-12-11,13
9842,1996-12-12,1
9843,1996-12-13,10
9844,1996-12-14,4
9845,1996-12-15,10
9846,1996-12-16,13
9847,1996-12-17,15
9848,1996-12-18,9
9849,1996-12-19,8
9850,1996-12-20,10
9851,1996-12-21,10
9852,1996-12-22,13
9853,1996-12-23,9
9854,1996-12-24,15
9855,1996-12-25,9
9856,1996-12-26,9
9857,1996-12-27,8
9858,1996-12-28,7
9859,1996-12-29,13
9860,1996-12-30,11
9861,1996-12-31,8
9862,1997-01-01,16
9863,1997-01-02,8
9864,1997-01-03,15
9865,1997-01-04,14
9866,1997-01-05,9
9867,1997-01-06,14
9868,1997-01-07,9
9869,1997-01-08,13
9870,1997-01-09,9
9871,1997-01-10,6
9872,1997-01-11,9
9873,1997-01-12,10
9874,1997-01-13,6
9875,1997-01-14,14
9876,1997-01-15,12
9877,1997-01-16,10
9878,1997-01-17,12
9879,1997-01-18,8
9880,1997-01-19,10
9881,1997-01-20,9
9882,1997-01-21,6
9883,1997-01-22,5
9884,1997-01-23,9
9885,1997-01-24,7
9886,1997-01-25,5
9887,1997-01-26,9
9888,1997-01-27,7
9889,1997-01-28,12
9890,1997-01-29,8
9891,1997-01-30,5
9892,1997-01-31,14
9893,1997-02-01,3
9894,1997-02-02,8
9895,1997-02-03,6
9896,1997-02-04,8
9897,1997-02-05,16
9898,1997-02-06,5
9899,1997-02-07,14
9900,1997-02-08,5
9901,1997-02-09,10
9902,1997-02-10,4
9903,1997-02-11,7
9904,1997-02-12,12
9905,1997-02-13,10
9906,1997-02-14,11
9907,1997-02-15,7
9908,1997-02-16,15
9909,1997-02-17,9
9910,1997-02-18,14
9911,1997-02-19,12
9912,1997-02-20,6
9913,1997-02-21,10
9914,1997-02-22,5
9915,1997-02-23,9
9916,1997-02-24,8
9917,1997-02-25,8
9918,1997-02-26,11
9919,1997-02-27,4
9920,1997-02-28,14
9921,1997-03-01,7
9922,1997-03-02,7
9923,1997-03-03,8
9924,1997-03-04,13
9925,1997-03-05,7
9926,1997-03-06,16
9927,1997-03-07,14
9928,1997-03-08,10
9929,1997-03-09,14
9930,1997-03-10,4
9931,1997-03-11,16
9932,1997-03-12,7
9933,1997-03-13,10
9934,1997-03-14,7
9935,1997-03-15,9
9936,1997-03-16,10
9937,1997-03-17,6
9938,1997-03-18,14
9939,1997-03-19,14
9940,1997-03-20,10
9941,1997-03-21,7
9942,1997-03-22,6
9943,1997-03-23,9
9944,1997-03-24,10
9945,1997-03-25,8
9946,1997-03-26,11
9947,1997-03-27,14
9948,1997-03-28,8
9949,1997-03-29,10
9950,1997-03-30,10
9951,1997-03-31,11
9952,1997-04-01,6
9953,1997-04-02,19
9954,1997-04-03,10
9955,1997-04-04,11
9956,1997-04-05,7
9957,1997-04-06,5
9958,1997-04-07,16
9959,1997-04-08,9
9960,1997-04-09,11
9961,1997-04-10,17
9962,1997-04-11,9
9963,1997-04-12,10
9964,1997-04-13,13
9965,1997-04-14,10
9966,1997-04-15,10
9967,1997-04-16,12
9968,1997-04-17,10
9969,1997-04-18,9
9970,1997-04-19,11
9971,1997-04-20,9
9972,1997-04-21,12
9973,1997-04-22,10
9974,1997-04-23,9
9975,1997-04-24,10
9976,1997-04-25,15
9977,1997-04-26,13
9978,1997-04-27,15
9979,1997-04-28,7
9980,1997-04-29,9
9981,1997-04-30,14
9982,1997-05-01,5
9983,1997-05-02,7
9984,1997-05-03,13
9985,1997-05-04,12
9986,1997-05-05,14
9987,1997-05-06,9
9988,1997-05-07,8
9989,1997-05-08,9
9990,1997-05-09,4
9991,1997-05-10,8
9992,1997-05-11,17
9993,1997-05-12,11
9994,1997-05-13,12
9995,1997-05-14,11
9996,1997-05-15,5
9997,1997-05-16,8
9998,1997-05-17,16
9999,1997-05-18,8
10000,1997-05-19,9
10001,1997-05-20,13
10002,1997-05-21,10
10003,1997-05-22,9
10004,1997-05-23,12
10005,1997-05-24,8
10006,1997-05-25,8
10007,1997-05-26,15
10008,1997-05-27,10
10009,1997-05-28,16
10010,1997-05-29,13
10011,1997-05-30,8
10012,1997-05-31,15
10013,1997-06-01,9
10014,1997-06-02,7
10015,1997-06-03,10
10016,1997-06-04,7
10017,1997-06-05,8
10018,1997-06-06,8
10019,1997-06-07,9
10020,1997-06-08,11
10021,1997-06-09,9
10022,1997-06-10,10
10023,1997-06-11,9
10024,1997-06-12,10
10025,1997-06-13,11
10026,1997-06-14,7
10027,1997-06-15,9
10028,1997-06-16,10
10029,1997-06-17,12
10030,1997-06-18,6
10031,1997-06-19,12
10032,1997-06-20,11
10033,1997-06-21,7
10034,1997-06-22,12
10035,1997-06-23,13
10036,1997-06-24,15
10037,1997-06-25,9
10038,1997-06-26,9
10039,1997-06-27,13
10040,1997-06-28,8
10041,1997-06-29,9
10042,1997-06-30,14
10043,1997-07-01,7
10044,1997-07-02,9
10045,1997-07-03,10
10046,1997-07-04,18
10047,1997-07-05,9
10048,1997-07-06,7
10049,1997-07-07,8
10050,1997-07-08,7
10051,1997-07-09,5
10052,1997-07-10,5
10053,1997-07-11,12
10054,1997-07-12,9
10055,1997-07-13,14
10056,1997-07-14,12
10057,1997-07-15,14
10058,1997-07-16,7
10059,1997-07-17,15
10060,1997-07-18,12
10061,1997-07-19,15
10062,1997-07-20,15
10063,1997-07-21,5
10064,1997-07-22,9
10065,1997-07-23,10
10066,1997-07-24,12
10067,1997-07-25,12
10068,1997-07-26,11
10069,1997-07-27,15
10070,1997-07-28,11
10071,1997-07-29,6
10072,1997-07-30,10
10073,1997-07-31,9
10074,1997-08-01,10
10075,1997-08-02,9
10076,1997-08-03,15
10077,1997-08-04,11
10078,1997-08-05,7
10079,1997-08-06,14
10080,1997-08-07,18
10081,1997-08-08,11
10082,1997-08-09,10
10083,1997-08-10,7
10084,1997-08-11,13
10085,1997-08-12,7
10086,1997-08-13,18
10087,1997-08-14,12
10088,1997-08-15,10
10089,1997-08-16,9
10090,1997-08-17,18
10091,1997-08-18,19
10092,1997-08-19,8
10093,1997-08-20,10
10094,1997-08-21,14
10095,1997-08-22,14
10096,1997-08-23,8
10097,1997-08-24,10
10098,1997-08-25,7
10099,1997-08-26,5
10100,1997-08-27,8
10101,1997-08-28,12
10102,1997-08-29,6
10103,1997-08-30,11
10104,1997-08-31,9
10105,1997-09-01,4
10106,1997-09-02,13
10107,1997-09-03,10
10108,1997-09-04,11
10109,1997-09-05,8
10110,1997-09-06,7
10111,1997-09-07,10
10112,1997-09-08,15
10113,1997-09-09,9
10114,1997-09-10,11
10115,1997-09-11,9
10116,1997-09-12,5
10117,1997-09-13,6
10118,1997-09-14,14
10119,1997-09-15,8
10120,1997-09-16,16
10121,1997-09-17,5
10122,1997-09-18,6
10123,1997-09-19,9
10124,1997-09-20,9
10125,1997-09-21,4
10126,1997-09-22,7
10127,1997-09-23,11
10128,1997-09-24,9
10129,1997-09-25,10
10130,1997-09-26,10
10131,1997-09-27,7
10132,1997-09-28,13
10133,1997-09-29,8
10134,1997-09-30,10
10135,1997-10-01,8
10136,1997-10-02,8
10137,1997-10-03,10
10138,1997-10-04,10
10139,1997-10-05,10
10140,1997-10-06,8
10141,1997-10-07,7
10142,1997-10-08,10
10143,1997-10-09,17
10144,1997-10-10,5
10145,1997-10-11,14
10146,1997-10-12,12
10147,1997-10-13,5
10148,1997-10-14,8
10149,1997-10-15,7
10150,1997-10-16,11
10151,1997-10-17,11
10152,1997-10-18,10
10153,1997-10-19,10
10154,1997-10-20,7
10155,1997-10-21,12
10156,1997-10-22,10
10157,1997-10-23,6
10158,1997-10-24,15
10159,1997-10-25,11
10160,1997-10-26,10
10161,1997-10-27,9
10162,1997-10-28,10
10163,1997-10-29,13
10164,1997-10-30,12
10165,1997-10-31,10
10166,1997-11-01,8
10167,1997-11-02,8
10168,1997-11-03,9
10169,1997-11-04,4
10170,1997-11-05,7
10171,1997-11-06,10
10172,1997-11-07,12
10173,1997-11-08,13
10174,1997-11-09,12
10175,1997-11-10,7
10176,1997-11-11,11
10177,1997-11-12,8
10178,1997-11-13,7
10179,1997-11-14,8
10180,1997-11-15,5
10181,1997-11-16,15
10182,1997-11-17,11
10183,1997-11-18,6
10184,1997-11-19,10
10185,1997-11-20,8
10186,1997-11-21,15
10187,1997-11-22,10
10188,1997-11-23,8
10189,1997-11-24,9
10190,1997-11-25,6
10191,1997-11-26,10
10192,1997-11-27,3
10193,1997-11-28,9
10194,1997-11-29,10
10195,1997-11-30,9
10196,1997-12-01,7
10197,1997-12-02,11
10198,1997-12-03,6
10199,1997-12-04,10
10200,1997-12-05,8
10201,1997-12-06,3
10202,1997-12-07,9
10203,1997-12-08,17
10204,1997-12-09,16
10205,1997-12-10,6
10206,1997-12-11,8
10207,1997-12-12,15
10208,1997-12-13,12
10209,1997-12-14,11
10210,1997-12-15,15
10211,1997-12-16,15
10212,1997-12-17,10
10213,1997-12-18,13
10214,1997-12-19,4
10215,1997-12-20,8
10216,1997-12-21,7
10217,1997-12-22,8
10218,1997-12-23,13
10219,1997-12-24,9
10220,1997-12-25,12
10221,1997-12-26,10
10222,1997-12-27,6
10223,1997-12-28,10
10224,1997-12-29,10
10225,1997-12-30,7
10226,1997-12-31,11
10227,1998-01-01,2
10228,1998-01-02,8
10229,1998-01-03,13
10230,1998-01-04,12
10231,1998-01-05,11
10232,1998-01-06,8
10233,1998-01-07,6
10234,1998-01-08,6
10235,1998-01-09,7
10236,1998-01-10,8
10237,1998-01-11,8
10238,1998-01-12,8
10239,1998-01-13,10
10240,1998-01-14,6
10241,1998-01-15,13
10242,1998-01-16,11
10243,1998-01-17,9
10244,1998-01-18,11
10245,1998-01-19,5
10246,1998-01-20,3
10247,1998-01-21,11
10248,1998-01-22,5
10249,1998-01-23,7
10250,1998-01-24,13
10251,1998-01-25,8
10252,1998-01-26,8
10253,1998-01-27,11
10254,1998-01-28,11
10255,1998-01-29,11
10256,1998-01-30,4
10257,1998-01-31,7
10258,1998-02-01,8
10259,1998-02-02,14
10260,1998-02-03,12
10261,1998-02-04,10
10262,1998-02-05,11
10263,1998-02-06,12
10264,1998-02-07,13
10265,1998-02-08,10
10266,1998-02-09,6
10267,1998-02-10,6
10268,1998-02-11,10
10269,1998-02-12,10
10270,1998-02-13,5
10271,1998-02-14,16
10272,1998-02-15,7
10273,1998-02-16,12
10274,1998-02-17,14
10275,1998-02-18,12
10276,1998-02-19,5
10277,1998-02-20,7
10278,1998-02-21,10
10279,1998-02-22,8
10280,1998-02-23,15
10281,1998-02-24,9
10282,1998-02-25,9
10283,1998-02-26,11
10284,1998-02-27,9
10285,1998-02-28,9
10286,1998-03-01,10
10287,1998-03-02,5
10288,1998-03-03,12
10289,1998-03-04,9
10290,1998-03-05,10
10291,1998-03-06,3
10292,1998-03-07,6
10293,1998-03-08,8
10294,1998-03-09,11
10295,1998-03-10,7
10296,1998-03-11,14
10297,1998-03-12,9
10298,1998-03-13,4
10299,1998-03-14,6
10300,1998-03-15,8
10301,1998-03-16,9
10302,1998-03-17,13
10303,1998-03-18,13
10304,1998-03-19,8
10305,1998-03-20,13
10306,1998-03-21,7
10307,1998-03-22,9
10308,1998-03-23,6
10309,1998-03-24,10
10310,1998-03-25,14
10311,1998-03-26,5
10312,1998-03-27,9
10313,1998-03-28,15
10314,1998-03-29,9
10315,1998-03-30,5
10316,1998-03-31,13
10317,1998-04-01,7
10318,1998-04-02,9
10319,1998-04-03,8
10320,1998-04-04,11
10321,1998-04-05,9
10322,1998-04-06,8
10323,1998-04-07,12
10324,1998-04-08,10
10325,1998-04-09,13
10326,1998-04-10,12
10327,1998-04-11,5
10328,1998-04-12,11
10329,1998-04-13,13
10330,1998-04-14,11
10331,1998-04-15,9
10332,1998-04-16,10
10333,1998-04-17,7
10334,1998-04-18,10
10335,1998-04-19,10
10336,1998-04-20,8
10337,1998-04-21,15
10338,1998-04-22,3
10339,1998-04-23,4
10340,1998-04-24,10
10341,1998-04-25,4
10342,1998-04-26,12
10343,1998-04-27,8
10344,1998-04-28,8
10345,1998-04-29,14
10346,1998-04-30,7
10347,1998-05-01,8
10348,1998-05-02,10
10349,1998-05-03,14
10350,1998-05-04,9
10351,1998-05-05,9
10352,1998-05-06,13
10353,1998-05-07,7
10354,1998-05-08,8
10355,1998-05-09,12
10356,1998-05-10,7
10357,1998-05-11,9
10358,1998-05-12,16
10359,1998-05-13,13
10360,1998-05-14,14
10361,1998-05-15,12
10362,1998-05-16,16
10363,1998-05-17,10
10364,1998-05-18,7
10365,1998-05-19,6
10366,1998-05-20,10
10367,1998-05-21,8
10368,1998-05-22,13
10369,1998-05-23,3
10370,1998-05-24,9
10371,1998-05-25,6
10372,1998-05-26,10
10373,1998-05-27,11
10374,1998-05-28,13
10375,1998-05-29,4
10376,1998-05-30,11
10377,1998-05-31,16
10378,1998-06-01,14
10379,1998-06-02,9
10380,1998-06-03,12
10381,1998-06-04,10
10382,1998-06-05,6
10383,1998-06-06,15
10384,1998-06-07,12
10385,1998-06-08,10
10386,1998-06-09,10
10387,1998-06-10,13
10388,1998-06-11,10
10389,1998-06-12,9
10390,1998-06-13,6
10391,1998-06-14,9
10392,1998-06-15,11
10393,1998-06-16,9
10394,1998-06-17,7
10395,1998-06-18,11
10396,1998-06-19,9
10397,1998-06-20,10
10398,1998-06-21,7
10399,1998-06-22,11
10400,1998-06-23,13
10401,1998-06-24,5
10402,1998-06-25,9
10403,1998-06-26,10
10404,1998-06-27,11
10405,1998-06-28,13
10406,1998-06-29,6
10407,1998-06-30,10
10408,1998-07-01,9
10409,1998-07-02,10
10410,1998-07-03,13
10411,1998-07-04,13
10412,1998-07-05,11
10413,1998-07-06,6
10414,1998-07-07,10
10415,1998-07-08,6
10416,1998-07-09,9
10417,1998-07-10,10
10418,1998-07-11,11
10419,1998-07-12,13
10420,1998-07-13,7
10421,1998-07-14,10
10422,1998-07-15,14
10423,1998-07-16,14
10424,1998-07-17,11
10425,1998-07-18,17
10426,1998-07-19,11
10427,1998-07-20,8
10428,1998-07-21,10
10429,1998-07-22,9
10430,1998-07-23,5
10431,1998-07-24,10
10432,1998-07-25,10
10433,1998-07-26,3
10434,1998-07-27,10
10435,1998-07-28,9
10436,1998-07-29,13
10437,1998-07-30,8
10438,1998-07-31,10
10439,1998-08-01,3
10440,1998-08-02,8
10441,1998-08-03,6
10442,1998-08-04,7
10443,1998-08-05,14
10444,1998-08-06,8
10445,1998-08-07,2
10446,1998-08-08,11
10447,1998-08-09,10
10448,1998-08-10,8
10449,1998-08-11,7
10450,1998-08-12,9
10451,1998-08-13,10
10452,1998-08-14,9
10453,1998-08-15,10
10454,1998-08-16,8
10455,1998-08-17,5
10456,1998-08-18,9
10457,1998-08-19,8
10458,1998-08-20,9
10459,1998-08-21,8
10460,1998-08-22,10
10461,1998-08-23,6
10462,1998-08-24,9
10463,1998-08-25,8
10464,1998-08-26,12
10465,1998-08-27,9
10466,1998-08-28,5
10467,1998-08-29,13
10468,1998-08-30,14
10469,1998-08-31,7
10470,1998-09-01,7
10471,1998-09-02,16
10472,1998-09-03,11
10473,1998-09-04,4
10474,1998-09-05,10
10475,1998-09-06,8
10476,1998-09-07,2
10477,1998-09-08,9
10478,1998-09-09,7
10479,1998-09-10,15
10480,1998-09-11,10
10481,1998-09-12,9
10482,1998-09-13,9
10483,1998-09-14,11
10484,1998-09-15,12
10485,1998-09-16,12
10486,1998-09-17,8
10487,1998-09-18,7
10488,1998-09-19,7
10489,1998-09-20,12
10490,1998-09-21,13
10491,1998-09-22,6
10492,1998-09-23,6
10493,1998-09-24,6
10494,1998-09-25,9
10495,1998-09-26,13
10496,1998-09-27,10
10497,1998-09-28,6
10498,1998-09-29,8
10499,1998-09-30,15
10500,1998-10-01,7
10501,1998-10-02,11
10502,1998-10-03,9
10503,1998-10-04,11
10504,1998-10-05,12
10505,1998-10-06,10
10506,1998-10-07,6
10507,1998-10-08,16
10508,1998-10-09,11
10509,1998-10-10,6
10510,1998-10-11,10
10511,1998-10-12,13
10512,1998-10-13,11
10513,1998-10-14,13
10514,1998-10-15,10
10515,1998-10-16,11
10516,1998-10-17,8
10517,1998-10-18,8
10518,1998-10-19,12
10519,1998-10-20,13
10520,1998-10-21,8
10521,1998-10-22,5
10522,1998-10-23,4
10523,1998-10-24,12
10524,1998-10-25,14
10525,1998-10-26,11
10526,1998-10-27,8
10527,1998-10-28,14
10528,1998-10-29,8
10529,1998-10-30,9
10530,1998-10-31,8
10531,1998-11-01,6
10532,1998-11-02,10
10533,1998-11-03,6
10534,1998-11-04,10
10535,1998-11-05,7
10536,1998-11-06,14
10537,1998-11-07,15
10538,1998-11-08,8
10539,1998-11-09,5
10540,1998-11-10,13
10541,1998-11-11,10
10542,1998-11-12,8
10543,1998-11-13,4
10544,1998-11-14,8
10545,1998-11-15,7
10546,1998-11-16,10
10547,1998-11-17,6
10548,1998-11-18,8
10549,1998-11-19,7
10550,1998-11-20,10
10551,1998-11-21,10
10552,1998-11-22,12
10553,1998-11-23,7
10554,1998-11-24,6
10555,1998-11-25,10
10556,1998-11-26,6
10557,1998-11-27,10
10558,1998-11-28,6
10559,1998-11-29,10
10560,1998-11-30,12
10561,1998-12-01,10
10562,1998-12-02,14
10563,1998-12-03,3
10564,1998-12-04,13
10565,1998-12-05,9
10566,1998-12-06,5
10567,1998-12-07,11
10568,1998-12-08,11
10569,1998-12-09,10
10570,1998-12-10,7
10571,1998-12-11,9
10572,1998-12-12,8
10573,1998-12-13,10
10574,1998-12-14,5
10575,1998-12-15,9
10576,1998-12-16,8
10577,1998-12-17,7
10578,1998-12-18,5
10579,1998-12-19,13
10580,1998-12-20,7
10581,1998-12-21,16
10582,1998-12-22,7
10583,1998-12-23,9
10584,1998-12-24,7
10585,1998-12-25,8
10586,1998-12-26,8
10587,1998-12-27,14
10588,1998-12-28,12
10589,1998-12-29,6
10590,1998-12-30,11
10591,1998-12-31,12
10592,1999-01-01,11
10593,1999-01-02,8
10594,1999-01-03,11
10595,1999-01-04,10
10596,1999-01-05,4
10597,1999-01-06,9
